,Coal-EA,Coal-NE,Coal-NO,Coal-SO,Coal-WE
5112,0.55,0.55,0.55,0.55,0.55
5113,0.55,0.55,0.55,0.55,0.55
5114,0.55,0.55,0.55,0.55,0.55
5115,0.55,0.55,0.55,0.55,0.55
5116,0.55,0.55,0.55,0.55,0.55
5117,0.55,0.55,0.55,0.55,0.55
5118,0.55,0.55,0.55,0.55,0.55
5119,0.55,0.55,0.55,0.55,0.55
5120,0.55,0.55,0.55,0.55,0.55
5121,0.55,0.55,0.55,0.55,0.55
5122,0.55,0.55,0.55,0.55,0.55
5123,0.55,0.55,0.55,0.55,0.55
5124,0.55,0.55,0.55,0.55,0.55
5125,0.55,0.55,0.55,0.55,0.55
5126,0.55,0.55,0.55,0.55,0.55
5127,0.55,0.55,0.55,0.55,0.55
5128,0.55,0.55,0.55,0.55,0.55
5129,0.55,0.55,0.55,0.55,0.55
5130,0.55,0.55,0.55,0.55,0.55
5131,0.55,0.55,0.55,0.55,0.55
5132,0.55,0.55,0.55,0.55,0.55
5133,0.55,0.55,0.55,0.55,0.55
5134,0.55,0.55,0.55,0.55,0.55
5135,0.55,0.55,0.55,0.55,0.55
5136,0.55,0.55,0.55,0.55,0.55
5137,0.55,0.55,0.55,0.55,0.55
5138,0.55,0.55,0.55,0.55,0.55
5139,0.55,0.55,0.55,0.55,0.55
5140,0.55,0.55,0.55,0.55,0.55
5141,0.55,0.55,0.55,0.55,0.55
5142,0.55,0.55,0.55,0.55,0.55
5143,0.55,0.55,0.55,0.55,0.55
5144,0.55,0.55,0.55,0.55,0.55
5145,0.55,0.55,0.55,0.55,0.55
5146,0.55,0.55,0.55,0.55,0.55
5147,0.55,0.55,0.55,0.55,0.55
5148,0.55,0.55,0.55,0.55,0.55
5149,0.55,0.55,0.55,0.55,0.55
5150,0.55,0.55,0.55,0.55,0.55
5151,0.55,0.55,0.55,0.55,0.55
5152,0.55,0.55,0.55,0.55,0.55
5153,0.55,0.55,0.55,0.55,0.55
5154,0.55,0.55,0.55,0.55,0.55
5155,0.55,0.55,0.55,0.55,0.55
5156,0.55,0.55,0.55,0.55,0.55
5157,0.55,0.55,0.55,0.55,0.55
5158,0.55,0.55,0.55,0.55,0.55
5159,0.55,0.55,0.55,0.55,0.55
5160,0.55,0.55,0.55,0.55,0.55
5161,0.55,0.55,0.55,0.55,0.55
5162,0.55,0.55,0.55,0.55,0.55
5163,0.55,0.55,0.55,0.55,0.55
5164,0.55,0.55,0.55,0.55,0.55
5165,0.55,0.55,0.55,0.55,0.55
5166,0.55,0.55,0.55,0.55,0.55
5167,0.55,0.55,0.55,0.55,0.55
5168,0.55,0.55,0.55,0.55,0.55
5169,0.55,0.55,0.55,0.55,0.55
5170,0.55,0.55,0.55,0.55,0.55
5171,0.55,0.55,0.55,0.55,0.55
5172,0.55,0.55,0.55,0.55,0.55
5173,0.55,0.55,0.55,0.55,0.55
5174,0.55,0.55,0.55,0.55,0.55
5175,0.55,0.55,0.55,0.55,0.55
5176,0.55,0.55,0.55,0.55,0.55
5177,0.55,0.55,0.55,0.55,0.55
5178,0.55,0.55,0.55,0.55,0.55
5179,0.55,0.55,0.55,0.55,0.55
5180,0.55,0.55,0.55,0.55,0.55
5181,0.55,0.55,0.55,0.55,0.55
5182,0.55,0.55,0.55,0.55,0.55
5183,0.55,0.55,0.55,0.55,0.55
5184,0.55,0.55,0.55,0.55,0.55
5185,0.55,0.55,0.55,0.55,0.55
5186,0.55,0.55,0.55,0.55,0.55
5187,0.55,0.55,0.55,0.55,0.55
5188,0.55,0.55,0.55,0.55,0.55
5189,0.55,0.55,0.55,0.55,0.55
5190,0.55,0.55,0.55,0.55,0.55
5191,0.55,0.55,0.55,0.55,0.55
5192,0.55,0.55,0.55,0.55,0.55
5193,0.55,0.55,0.55,0.55,0.55
5194,0.55,0.55,0.55,0.55,0.55
5195,0.55,0.55,0.55,0.55,0.55
5196,0.55,0.55,0.55,0.55,0.55
5197,0.55,0.55,0.55,0.55,0.55
5198,0.55,0.55,0.55,0.55,0.55
5199,0.55,0.55,0.55,0.55,0.55
5200,0.55,0.55,0.55,0.55,0.55
5201,0.55,0.55,0.55,0.55,0.55
5202,0.55,0.55,0.55,0.55,0.55
5203,0.55,0.55,0.55,0.55,0.55
5204,0.55,0.55,0.55,0.55,0.55
5205,0.55,0.55,0.55,0.55,0.55
5206,0.55,0.55,0.55,0.55,0.55
5207,0.55,0.55,0.55,0.55,0.55
5208,0.55,0.55,0.55,0.55,0.55
5209,0.55,0.55,0.55,0.55,0.55
5210,0.55,0.55,0.55,0.55,0.55
5211,0.55,0.55,0.55,0.55,0.55
5212,0.55,0.55,0.55,0.55,0.55
5213,0.55,0.55,0.55,0.55,0.55
5214,0.55,0.55,0.55,0.55,0.55
5215,0.55,0.55,0.55,0.55,0.55
5216,0.55,0.55,0.55,0.55,0.55
5217,0.55,0.55,0.55,0.55,0.55
5218,0.55,0.55,0.55,0.55,0.55
5219,0.55,0.55,0.55,0.55,0.55
5220,0.55,0.55,0.55,0.55,0.55
5221,0.55,0.55,0.55,0.55,0.55
5222,0.55,0.55,0.55,0.55,0.55
5223,0.55,0.55,0.55,0.55,0.55
5224,0.55,0.55,0.55,0.55,0.55
5225,0.55,0.55,0.55,0.55,0.55
5226,0.55,0.55,0.55,0.55,0.55
5227,0.55,0.55,0.55,0.55,0.55
5228,0.55,0.55,0.55,0.55,0.55
5229,0.55,0.55,0.55,0.55,0.55
5230,0.55,0.55,0.55,0.55,0.55
5231,0.55,0.55,0.55,0.55,0.55
5232,0.55,0.55,0.55,0.55,0.55
5233,0.55,0.55,0.55,0.55,0.55
5234,0.55,0.55,0.55,0.55,0.55
5235,0.55,0.55,0.55,0.55,0.55
5236,0.55,0.55,0.55,0.55,0.55
5237,0.55,0.55,0.55,0.55,0.55
5238,0.55,0.55,0.55,0.55,0.55
5239,0.55,0.55,0.55,0.55,0.55
5240,0.55,0.55,0.55,0.55,0.55
5241,0.55,0.55,0.55,0.55,0.55
5242,0.55,0.55,0.55,0.55,0.55
5243,0.55,0.55,0.55,0.55,0.55
5244,0.55,0.55,0.55,0.55,0.55
5245,0.55,0.55,0.55,0.55,0.55
5246,0.55,0.55,0.55,0.55,0.55
5247,0.55,0.55,0.55,0.55,0.55
5248,0.55,0.55,0.55,0.55,0.55
5249,0.55,0.55,0.55,0.55,0.55
5250,0.55,0.55,0.55,0.55,0.55
5251,0.55,0.55,0.55,0.55,0.55
5252,0.55,0.55,0.55,0.55,0.55
5253,0.55,0.55,0.55,0.55,0.55
5254,0.55,0.55,0.55,0.55,0.55
5255,0.55,0.55,0.55,0.55,0.55
5256,0.55,0.55,0.55,0.55,0.55
5257,0.55,0.55,0.55,0.55,0.55
5258,0.55,0.55,0.55,0.55,0.55
5259,0.55,0.55,0.55,0.55,0.55
5260,0.55,0.55,0.55,0.55,0.55
5261,0.55,0.55,0.55,0.55,0.55
5262,0.55,0.55,0.55,0.55,0.55
5263,0.55,0.55,0.55,0.55,0.55
5264,0.55,0.55,0.55,0.55,0.55
5265,0.55,0.55,0.55,0.55,0.55
5266,0.55,0.55,0.55,0.55,0.55
5267,0.55,0.55,0.55,0.55,0.55
5268,0.55,0.55,0.55,0.55,0.55
5269,0.55,0.55,0.55,0.55,0.55
5270,0.55,0.55,0.55,0.55,0.55
5271,0.55,0.55,0.55,0.55,0.55
5272,0.55,0.55,0.55,0.55,0.55
5273,0.55,0.55,0.55,0.55,0.55
5274,0.55,0.55,0.55,0.55,0.55
5275,0.55,0.55,0.55,0.55,0.55
5276,0.55,0.55,0.55,0.55,0.55
5277,0.55,0.55,0.55,0.55,0.55
5278,0.55,0.55,0.55,0.55,0.55
5279,0.55,0.55,0.55,0.55,0.55
5280,0.55,0.55,0.55,0.55,0.55
5281,0.55,0.55,0.55,0.55,0.55
5282,0.55,0.55,0.55,0.55,0.55
5283,0.55,0.55,0.55,0.55,0.55
5284,0.55,0.55,0.55,0.55,0.55
5285,0.55,0.55,0.55,0.55,0.55
5286,0.55,0.55,0.55,0.55,0.55
5287,0.55,0.55,0.55,0.55,0.55
5288,0.55,0.55,0.55,0.55,0.55
5289,0.55,0.55,0.55,0.55,0.55
5290,0.55,0.55,0.55,0.55,0.55
5291,0.55,0.55,0.55,0.55,0.55
5292,0.55,0.55,0.55,0.55,0.55
5293,0.55,0.55,0.55,0.55,0.55
5294,0.55,0.55,0.55,0.55,0.55
5295,0.55,0.55,0.55,0.55,0.55
5296,0.55,0.55,0.55,0.55,0.55
5297,0.55,0.55,0.55,0.55,0.55
5298,0.55,0.55,0.55,0.55,0.55
5299,0.55,0.55,0.55,0.55,0.55
5300,0.55,0.55,0.55,0.55,0.55
5301,0.55,0.55,0.55,0.55,0.55
5302,0.55,0.55,0.55,0.55,0.55
5303,0.55,0.55,0.55,0.55,0.55
5304,0.55,0.55,0.55,0.55,0.55
5305,0.55,0.55,0.55,0.55,0.55
5306,0.55,0.55,0.55,0.55,0.55
5307,0.55,0.55,0.55,0.55,0.55
5308,0.55,0.55,0.55,0.55,0.55
5309,0.55,0.55,0.55,0.55,0.55
5310,0.55,0.55,0.55,0.55,0.55
5311,0.55,0.55,0.55,0.55,0.55
5312,0.55,0.55,0.55,0.55,0.55
5313,0.55,0.55,0.55,0.55,0.55
5314,0.55,0.55,0.55,0.55,0.55
5315,0.55,0.55,0.55,0.55,0.55
5316,0.55,0.55,0.55,0.55,0.55
5317,0.55,0.55,0.55,0.55,0.55
5318,0.55,0.55,0.55,0.55,0.55
5319,0.55,0.55,0.55,0.55,0.55
5320,0.55,0.55,0.55,0.55,0.55
5321,0.55,0.55,0.55,0.55,0.55
5322,0.55,0.55,0.55,0.55,0.55
5323,0.55,0.55,0.55,0.55,0.55
5324,0.55,0.55,0.55,0.55,0.55
5325,0.55,0.55,0.55,0.55,0.55
5326,0.55,0.55,0.55,0.55,0.55
5327,0.55,0.55,0.55,0.55,0.55
5328,0.55,0.55,0.55,0.55,0.55
5329,0.55,0.55,0.55,0.55,0.55
5330,0.55,0.55,0.55,0.55,0.55
5331,0.55,0.55,0.55,0.55,0.55
5332,0.55,0.55,0.55,0.55,0.55
5333,0.55,0.55,0.55,0.55,0.55
5334,0.55,0.55,0.55,0.55,0.55
5335,0.55,0.55,0.55,0.55,0.55
5336,0.55,0.55,0.55,0.55,0.55
5337,0.55,0.55,0.55,0.55,0.55
5338,0.55,0.55,0.55,0.55,0.55
5339,0.55,0.55,0.55,0.55,0.55
5340,0.55,0.55,0.55,0.55,0.55
5341,0.55,0.55,0.55,0.55,0.55
5342,0.55,0.55,0.55,0.55,0.55
5343,0.55,0.55,0.55,0.55,0.55
5344,0.55,0.55,0.55,0.55,0.55
5345,0.55,0.55,0.55,0.55,0.55
5346,0.55,0.55,0.55,0.55,0.55
5347,0.55,0.55,0.55,0.55,0.55
5348,0.55,0.55,0.55,0.55,0.55
5349,0.55,0.55,0.55,0.55,0.55
5350,0.55,0.55,0.55,0.55,0.55
5351,0.55,0.55,0.55,0.55,0.55
5352,0.55,0.55,0.55,0.55,0.55
5353,0.55,0.55,0.55,0.55,0.55
5354,0.55,0.55,0.55,0.55,0.55
5355,0.55,0.55,0.55,0.55,0.55
5356,0.55,0.55,0.55,0.55,0.55
5357,0.55,0.55,0.55,0.55,0.55
5358,0.55,0.55,0.55,0.55,0.55
5359,0.55,0.55,0.55,0.55,0.55
5360,0.55,0.55,0.55,0.55,0.55
5361,0.55,0.55,0.55,0.55,0.55
5362,0.55,0.55,0.55,0.55,0.55
5363,0.55,0.55,0.55,0.55,0.55
5364,0.55,0.55,0.55,0.55,0.55
5365,0.55,0.55,0.55,0.55,0.55
5366,0.55,0.55,0.55,0.55,0.55
5367,0.55,0.55,0.55,0.55,0.55
5368,0.55,0.55,0.55,0.55,0.55
5369,0.55,0.55,0.55,0.55,0.55
5370,0.55,0.55,0.55,0.55,0.55
5371,0.55,0.55,0.55,0.55,0.55
5372,0.55,0.55,0.55,0.55,0.55
5373,0.55,0.55,0.55,0.55,0.55
5374,0.55,0.55,0.55,0.55,0.55
5375,0.55,0.55,0.55,0.55,0.55
5376,0.55,0.55,0.55,0.55,0.55
5377,0.55,0.55,0.55,0.55,0.55
5378,0.55,0.55,0.55,0.55,0.55
5379,0.55,0.55,0.55,0.55,0.55
5380,0.55,0.55,0.55,0.55,0.55
5381,0.55,0.55,0.55,0.55,0.55
5382,0.55,0.55,0.55,0.55,0.55
5383,0.55,0.55,0.55,0.55,0.55
5384,0.55,0.55,0.55,0.55,0.55
5385,0.55,0.55,0.55,0.55,0.55
5386,0.55,0.55,0.55,0.55,0.55
5387,0.55,0.55,0.55,0.55,0.55
5388,0.55,0.55,0.55,0.55,0.55
5389,0.55,0.55,0.55,0.55,0.55
5390,0.55,0.55,0.55,0.55,0.55
5391,0.55,0.55,0.55,0.55,0.55
5392,0.55,0.55,0.55,0.55,0.55
5393,0.55,0.55,0.55,0.55,0.55
5394,0.55,0.55,0.55,0.55,0.55
5395,0.55,0.55,0.55,0.55,0.55
5396,0.55,0.55,0.55,0.55,0.55
5397,0.55,0.55,0.55,0.55,0.55
5398,0.55,0.55,0.55,0.55,0.55
5399,0.55,0.55,0.55,0.55,0.55
5400,0.55,0.55,0.55,0.55,0.55
5401,0.55,0.55,0.55,0.55,0.55
5402,0.55,0.55,0.55,0.55,0.55
5403,0.55,0.55,0.55,0.55,0.55
5404,0.55,0.55,0.55,0.55,0.55
5405,0.55,0.55,0.55,0.55,0.55
5406,0.55,0.55,0.55,0.55,0.55
5407,0.55,0.55,0.55,0.55,0.55
5408,0.55,0.55,0.55,0.55,0.55
5409,0.55,0.55,0.55,0.55,0.55
5410,0.55,0.55,0.55,0.55,0.55
5411,0.55,0.55,0.55,0.55,0.55
5412,0.55,0.55,0.55,0.55,0.55
5413,0.55,0.55,0.55,0.55,0.55
5414,0.55,0.55,0.55,0.55,0.55
5415,0.55,0.55,0.55,0.55,0.55
5416,0.55,0.55,0.55,0.55,0.55
5417,0.55,0.55,0.55,0.55,0.55
5418,0.55,0.55,0.55,0.55,0.55
5419,0.55,0.55,0.55,0.55,0.55
5420,0.55,0.55,0.55,0.55,0.55
5421,0.55,0.55,0.55,0.55,0.55
5422,0.55,0.55,0.55,0.55,0.55
5423,0.55,0.55,0.55,0.55,0.55
5424,0.55,0.55,0.55,0.55,0.55
5425,0.55,0.55,0.55,0.55,0.55
5426,0.55,0.55,0.55,0.55,0.55
5427,0.55,0.55,0.55,0.55,0.55
5428,0.55,0.55,0.55,0.55,0.55
5429,0.55,0.55,0.55,0.55,0.55
5430,0.55,0.55,0.55,0.55,0.55
5431,0.55,0.55,0.55,0.55,0.55
5432,0.55,0.55,0.55,0.55,0.55
5433,0.55,0.55,0.55,0.55,0.55
5434,0.55,0.55,0.55,0.55,0.55
5435,0.55,0.55,0.55,0.55,0.55
5436,0.55,0.55,0.55,0.55,0.55
5437,0.55,0.55,0.55,0.55,0.55
5438,0.55,0.55,0.55,0.55,0.55
5439,0.55,0.55,0.55,0.55,0.55
5440,0.55,0.55,0.55,0.55,0.55
5441,0.55,0.55,0.55,0.55,0.55
5442,0.55,0.55,0.55,0.55,0.55
5443,0.55,0.55,0.55,0.55,0.55
5444,0.55,0.55,0.55,0.55,0.55
5445,0.55,0.55,0.55,0.55,0.55
5446,0.55,0.55,0.55,0.55,0.55
5447,0.55,0.55,0.55,0.55,0.55
5448,0.55,0.55,0.55,0.55,0.55
5449,0.55,0.55,0.55,0.55,0.55
5450,0.55,0.55,0.55,0.55,0.55
5451,0.55,0.55,0.55,0.55,0.55
5452,0.55,0.55,0.55,0.55,0.55
5453,0.55,0.55,0.55,0.55,0.55
5454,0.55,0.55,0.55,0.55,0.55
5455,0.55,0.55,0.55,0.55,0.55
5456,0.55,0.55,0.55,0.55,0.55
5457,0.55,0.55,0.55,0.55,0.55
5458,0.55,0.55,0.55,0.55,0.55
5459,0.55,0.55,0.55,0.55,0.55
5460,0.55,0.55,0.55,0.55,0.55
5461,0.55,0.55,0.55,0.55,0.55
5462,0.55,0.55,0.55,0.55,0.55
5463,0.55,0.55,0.55,0.55,0.55
5464,0.55,0.55,0.55,0.55,0.55
5465,0.55,0.55,0.55,0.55,0.55
5466,0.55,0.55,0.55,0.55,0.55
5467,0.55,0.55,0.55,0.55,0.55
5468,0.55,0.55,0.55,0.55,0.55
5469,0.55,0.55,0.55,0.55,0.55
5470,0.55,0.55,0.55,0.55,0.55
5471,0.55,0.55,0.55,0.55,0.55
5472,0.55,0.55,0.55,0.55,0.55
5473,0.55,0.55,0.55,0.55,0.55
5474,0.55,0.55,0.55,0.55,0.55
5475,0.55,0.55,0.55,0.55,0.55
5476,0.55,0.55,0.55,0.55,0.55
5477,0.55,0.55,0.55,0.55,0.55
5478,0.55,0.55,0.55,0.55,0.55
5479,0.55,0.55,0.55,0.55,0.55
5480,0.55,0.55,0.55,0.55,0.55
5481,0.55,0.55,0.55,0.55,0.55
5482,0.55,0.55,0.55,0.55,0.55
5483,0.55,0.55,0.55,0.55,0.55
5484,0.55,0.55,0.55,0.55,0.55
5485,0.55,0.55,0.55,0.55,0.55
5486,0.55,0.55,0.55,0.55,0.55
5487,0.55,0.55,0.55,0.55,0.55
5488,0.55,0.55,0.55,0.55,0.55
5489,0.55,0.55,0.55,0.55,0.55
5490,0.55,0.55,0.55,0.55,0.55
5491,0.55,0.55,0.55,0.55,0.55
5492,0.55,0.55,0.55,0.55,0.55
5493,0.55,0.55,0.55,0.55,0.55
5494,0.55,0.55,0.55,0.55,0.55
5495,0.55,0.55,0.55,0.55,0.55
5496,0.55,0.55,0.55,0.55,0.55
5497,0.55,0.55,0.55,0.55,0.55
5498,0.55,0.55,0.55,0.55,0.55
5499,0.55,0.55,0.55,0.55,0.55
5500,0.55,0.55,0.55,0.55,0.55
5501,0.55,0.55,0.55,0.55,0.55
5502,0.55,0.55,0.55,0.55,0.55
5503,0.55,0.55,0.55,0.55,0.55
5504,0.55,0.55,0.55,0.55,0.55
5505,0.55,0.55,0.55,0.55,0.55
5506,0.55,0.55,0.55,0.55,0.55
5507,0.55,0.55,0.55,0.55,0.55
5508,0.55,0.55,0.55,0.55,0.55
5509,0.55,0.55,0.55,0.55,0.55
5510,0.55,0.55,0.55,0.55,0.55
5511,0.55,0.55,0.55,0.55,0.55
5512,0.55,0.55,0.55,0.55,0.55
5513,0.55,0.55,0.55,0.55,0.55
5514,0.55,0.55,0.55,0.55,0.55
5515,0.55,0.55,0.55,0.55,0.55
5516,0.55,0.55,0.55,0.55,0.55
5517,0.55,0.55,0.55,0.55,0.55
5518,0.55,0.55,0.55,0.55,0.55
5519,0.55,0.55,0.55,0.55,0.55
5520,0.55,0.55,0.55,0.55,0.55
5521,0.55,0.55,0.55,0.55,0.55
5522,0.55,0.55,0.55,0.55,0.55
5523,0.55,0.55,0.55,0.55,0.55
5524,0.55,0.55,0.55,0.55,0.55
5525,0.55,0.55,0.55,0.55,0.55
5526,0.55,0.55,0.55,0.55,0.55
5527,0.55,0.55,0.55,0.55,0.55
5528,0.55,0.55,0.55,0.55,0.55
5529,0.55,0.55,0.55,0.55,0.55
5530,0.55,0.55,0.55,0.55,0.55
5531,0.55,0.55,0.55,0.55,0.55
5532,0.55,0.55,0.55,0.55,0.55
5533,0.55,0.55,0.55,0.55,0.55
5534,0.55,0.55,0.55,0.55,0.55
5535,0.55,0.55,0.55,0.55,0.55
5536,0.55,0.55,0.55,0.55,0.55
5537,0.55,0.55,0.55,0.55,0.55
5538,0.55,0.55,0.55,0.55,0.55
5539,0.55,0.55,0.55,0.55,0.55
5540,0.55,0.55,0.55,0.55,0.55
5541,0.55,0.55,0.55,0.55,0.55
5542,0.55,0.55,0.55,0.55,0.55
5543,0.55,0.55,0.55,0.55,0.55
5544,0.55,0.55,0.55,0.55,0.55
5545,0.55,0.55,0.55,0.55,0.55
5546,0.55,0.55,0.55,0.55,0.55
5547,0.55,0.55,0.55,0.55,0.55
5548,0.55,0.55,0.55,0.55,0.55
5549,0.55,0.55,0.55,0.55,0.55
5550,0.55,0.55,0.55,0.55,0.55
5551,0.55,0.55,0.55,0.55,0.55
5552,0.55,0.55,0.55,0.55,0.55
5553,0.55,0.55,0.55,0.55,0.55
5554,0.55,0.55,0.55,0.55,0.55
5555,0.55,0.55,0.55,0.55,0.55
5556,0.55,0.55,0.55,0.55,0.55
5557,0.55,0.55,0.55,0.55,0.55
5558,0.55,0.55,0.55,0.55,0.55
5559,0.55,0.55,0.55,0.55,0.55
5560,0.55,0.55,0.55,0.55,0.55
5561,0.55,0.55,0.55,0.55,0.55
5562,0.55,0.55,0.55,0.55,0.55
5563,0.55,0.55,0.55,0.55,0.55
5564,0.55,0.55,0.55,0.55,0.55
5565,0.55,0.55,0.55,0.55,0.55
5566,0.55,0.55,0.55,0.55,0.55
5567,0.55,0.55,0.55,0.55,0.55
5568,0.55,0.55,0.55,0.55,0.55
5569,0.55,0.55,0.55,0.55,0.55
5570,0.55,0.55,0.55,0.55,0.55
5571,0.55,0.55,0.55,0.55,0.55
5572,0.55,0.55,0.55,0.55,0.55
5573,0.55,0.55,0.55,0.55,0.55
5574,0.55,0.55,0.55,0.55,0.55
5575,0.55,0.55,0.55,0.55,0.55
5576,0.55,0.55,0.55,0.55,0.55
5577,0.55,0.55,0.55,0.55,0.55
5578,0.55,0.55,0.55,0.55,0.55
5579,0.55,0.55,0.55,0.55,0.55
5580,0.55,0.55,0.55,0.55,0.55
5581,0.55,0.55,0.55,0.55,0.55
5582,0.55,0.55,0.55,0.55,0.55
5583,0.55,0.55,0.55,0.55,0.55
5584,0.55,0.55,0.55,0.55,0.55
5585,0.55,0.55,0.55,0.55,0.55
5586,0.55,0.55,0.55,0.55,0.55
5587,0.55,0.55,0.55,0.55,0.55
5588,0.55,0.55,0.55,0.55,0.55
5589,0.55,0.55,0.55,0.55,0.55
5590,0.55,0.55,0.55,0.55,0.55
5591,0.55,0.55,0.55,0.55,0.55
5592,0.55,0.55,0.55,0.55,0.55
5593,0.55,0.55,0.55,0.55,0.55
5594,0.55,0.55,0.55,0.55,0.55
5595,0.55,0.55,0.55,0.55,0.55
5596,0.55,0.55,0.55,0.55,0.55
5597,0.55,0.55,0.55,0.55,0.55
5598,0.55,0.55,0.55,0.55,0.55
5599,0.55,0.55,0.55,0.55,0.55
5600,0.55,0.55,0.55,0.55,0.55
5601,0.55,0.55,0.55,0.55,0.55
5602,0.55,0.55,0.55,0.55,0.55
5603,0.55,0.55,0.55,0.55,0.55
5604,0.55,0.55,0.55,0.55,0.55
5605,0.55,0.55,0.55,0.55,0.55
5606,0.55,0.55,0.55,0.55,0.55
5607,0.55,0.55,0.55,0.55,0.55
5608,0.55,0.55,0.55,0.55,0.55
5609,0.55,0.55,0.55,0.55,0.55
5610,0.55,0.55,0.55,0.55,0.55
5611,0.55,0.55,0.55,0.55,0.55
5612,0.55,0.55,0.55,0.55,0.55
5613,0.55,0.55,0.55,0.55,0.55
5614,0.55,0.55,0.55,0.55,0.55
5615,0.55,0.55,0.55,0.55,0.55
5616,0.55,0.55,0.55,0.55,0.55
5617,0.55,0.55,0.55,0.55,0.55
5618,0.55,0.55,0.55,0.55,0.55
5619,0.55,0.55,0.55,0.55,0.55
5620,0.55,0.55,0.55,0.55,0.55
5621,0.55,0.55,0.55,0.55,0.55
5622,0.55,0.55,0.55,0.55,0.55
5623,0.55,0.55,0.55,0.55,0.55
5624,0.55,0.55,0.55,0.55,0.55
5625,0.55,0.55,0.55,0.55,0.55
5626,0.55,0.55,0.55,0.55,0.55
5627,0.55,0.55,0.55,0.55,0.55
5628,0.55,0.55,0.55,0.55,0.55
5629,0.55,0.55,0.55,0.55,0.55
5630,0.55,0.55,0.55,0.55,0.55
5631,0.55,0.55,0.55,0.55,0.55
5632,0.55,0.55,0.55,0.55,0.55
5633,0.55,0.55,0.55,0.55,0.55
5634,0.55,0.55,0.55,0.55,0.55
5635,0.55,0.55,0.55,0.55,0.55
5636,0.55,0.55,0.55,0.55,0.55
5637,0.55,0.55,0.55,0.55,0.55
5638,0.55,0.55,0.55,0.55,0.55
5639,0.55,0.55,0.55,0.55,0.55
5640,0.55,0.55,0.55,0.55,0.55
5641,0.55,0.55,0.55,0.55,0.55
5642,0.55,0.55,0.55,0.55,0.55
5643,0.55,0.55,0.55,0.55,0.55
5644,0.55,0.55,0.55,0.55,0.55
5645,0.55,0.55,0.55,0.55,0.55
5646,0.55,0.55,0.55,0.55,0.55
5647,0.55,0.55,0.55,0.55,0.55
5648,0.55,0.55,0.55,0.55,0.55
5649,0.55,0.55,0.55,0.55,0.55
5650,0.55,0.55,0.55,0.55,0.55
5651,0.55,0.55,0.55,0.55,0.55
5652,0.55,0.55,0.55,0.55,0.55
5653,0.55,0.55,0.55,0.55,0.55
5654,0.55,0.55,0.55,0.55,0.55
5655,0.55,0.55,0.55,0.55,0.55
5656,0.55,0.55,0.55,0.55,0.55
5657,0.55,0.55,0.55,0.55,0.55
5658,0.55,0.55,0.55,0.55,0.55
5659,0.55,0.55,0.55,0.55,0.55
5660,0.55,0.55,0.55,0.55,0.55
5661,0.55,0.55,0.55,0.55,0.55
5662,0.55,0.55,0.55,0.55,0.55
5663,0.55,0.55,0.55,0.55,0.55
5664,0.55,0.55,0.55,0.55,0.55
5665,0.55,0.55,0.55,0.55,0.55
5666,0.55,0.55,0.55,0.55,0.55
5667,0.55,0.55,0.55,0.55,0.55
5668,0.55,0.55,0.55,0.55,0.55
5669,0.55,0.55,0.55,0.55,0.55
5670,0.55,0.55,0.55,0.55,0.55
5671,0.55,0.55,0.55,0.55,0.55
5672,0.55,0.55,0.55,0.55,0.55
5673,0.55,0.55,0.55,0.55,0.55
5674,0.55,0.55,0.55,0.55,0.55
5675,0.55,0.55,0.55,0.55,0.55
5676,0.55,0.55,0.55,0.55,0.55
5677,0.55,0.55,0.55,0.55,0.55
5678,0.55,0.55,0.55,0.55,0.55
5679,0.55,0.55,0.55,0.55,0.55
5680,0.55,0.55,0.55,0.55,0.55
5681,0.55,0.55,0.55,0.55,0.55
5682,0.55,0.55,0.55,0.55,0.55
5683,0.55,0.55,0.55,0.55,0.55
5684,0.55,0.55,0.55,0.55,0.55
5685,0.55,0.55,0.55,0.55,0.55
5686,0.55,0.55,0.55,0.55,0.55
5687,0.55,0.55,0.55,0.55,0.55
5688,0.55,0.55,0.55,0.55,0.55
5689,0.55,0.55,0.55,0.55,0.55
5690,0.55,0.55,0.55,0.55,0.55
5691,0.55,0.55,0.55,0.55,0.55
5692,0.55,0.55,0.55,0.55,0.55
5693,0.55,0.55,0.55,0.55,0.55
5694,0.55,0.55,0.55,0.55,0.55
5695,0.55,0.55,0.55,0.55,0.55
5696,0.55,0.55,0.55,0.55,0.55
5697,0.55,0.55,0.55,0.55,0.55
5698,0.55,0.55,0.55,0.55,0.55
5699,0.55,0.55,0.55,0.55,0.55
5700,0.55,0.55,0.55,0.55,0.55
5701,0.55,0.55,0.55,0.55,0.55
5702,0.55,0.55,0.55,0.55,0.55
5703,0.55,0.55,0.55,0.55,0.55
5704,0.55,0.55,0.55,0.55,0.55
5705,0.55,0.55,0.55,0.55,0.55
5706,0.55,0.55,0.55,0.55,0.55
5707,0.55,0.55,0.55,0.55,0.55
5708,0.55,0.55,0.55,0.55,0.55
5709,0.55,0.55,0.55,0.55,0.55
5710,0.55,0.55,0.55,0.55,0.55
5711,0.55,0.55,0.55,0.55,0.55
5712,0.55,0.55,0.55,0.55,0.55
5713,0.55,0.55,0.55,0.55,0.55
5714,0.55,0.55,0.55,0.55,0.55
5715,0.55,0.55,0.55,0.55,0.55
5716,0.55,0.55,0.55,0.55,0.55
5717,0.55,0.55,0.55,0.55,0.55
5718,0.55,0.55,0.55,0.55,0.55
